UserID,JobCount,AvgRunTime,AvgAllocatedProcessors,Interarrival_mean,Interarrival_std,BurstJobCount,BurstinessRatio,MaxBurstSize,BurstLevel
284,7,57.42857142857143,0.8571428571428571,68.0,91.26883367283709,5.0,0.7142857142857143,3,High
285,8,322.375,1.0,170.5,198.26533448170625,2.0,0.25,3,Mid
286,9,300.6666666666667,23.22222222222222,2044.6666666666667,2465.429577173114,2.0,0.2222222222222222,5,Mid
287,279,6002.089605734767,14.913978494623656,992.6774193548387,1948.5662179252106,44.0,0.15770609318996415,6,Mid
288,57,730.421052631579,14.912280701754385,483.8421052631579,509.9888930679094,6.0,0.10526315789473684,2,Mid
289,5,136.6,4.0,1185.8,1184.2589243911148,0.0,0.0,1,Low
290,268,1955.7761194029852,14.279850746268657,1058.4888059701493,1859.4876272321046,42.0,0.15671641791044777,4,Mid
291,2,632.5,1.0,2153.0,2479.1163748400354,0.0,0.0,1,Low
292,56,12462.125,5.535714285714286,2032.1607142857142,3451.8454973155535,1.0,0.017857142857142856,2,Low
293,3,24.666666666666668,1.0,323.0,229.3381782433967,0.0,0.0,1,Low
294,1,45.0,2.0,10.0,0.0,1.0,1.0,2,High
295,1,40.0,2.0,169.0,0.0,0.0,0.0,2,Low
296,4,23.25,1.5,23.25,10.242883708539635,4.0,1.0,3,High
297,2,69.5,2.0,59.5,60.10407640085654,1.0,0.5,2,High
298,3,45.0,22.666666666666668,75.0,94.06380813043877,2.0,0.6666666666666666,3,High
299,3,80.66666666666667,2.0,199.66666666666666,193.29079991901665,1.0,0.3333333333333333,2,High
300,2,16.5,1.0,71.5,65.76093065034893,1.0,0.5,2,High
301,2,16.0,1.0,74.0,49.49747468305833,1.0,0.5,3,High
302,4,41.25,2.0,169.25,213.32350237764865,2.0,0.5,3,High
303,1,105.0,2.0,44.0,0.0,1.0,1.0,2,High
304,1,105.0,2.0,18.0,0.0,1.0,1.0,2,High
305,2,0.0,0.0,45.0,9.899494936611665,2.0,1.0,1,High
306,4,49.0,7.0,611.75,596.8999776623663,1.0,0.25,2,Mid
307,4,19.0,1.0,139.5,179.80266961310667,2.0,0.5,2,High
308,1,48.0,10.0,113.0,0.0,0.0,0.0,1,Low
309,15,70.33333333333333,2.0,473.2,706.2743497698732,5.0,0.3333333333333333,3,High
310,5,41.2,4.0,65.2,59.59194576450747,2.0,0.4,3,High
311,1,35.0,2.0,32.0,0.0,1.0,1.0,2,High
312,3,61.333333333333336,2.0,25.0,17.349351572897472,3.0,1.0,2,High
313,7,27.571428571428573,1.7142857142857142,179.42857142857142,223.05220401127113,3.0,0.42857142857142855,3,High
314,9,13.88888888888889,0.8888888888888888,252.77777777777777,606.0826630455985,4.0,0.4444444444444444,3,High
315,1,31.0,2.0,11.0,0.0,1.0,1.0,2,High
316,3,30.0,1.0,17.0,6.928203230275509,3.0,1.0,3,High
317,1,37.0,10.0,40.0,0.0,1.0,1.0,1,High
318,5,49.6,5.2,1281.8,2556.6567427012956,1.0,0.2,2,Mid
319,12,27.666666666666668,2.3333333333333335,593.6666666666666,1203.0628588832099,4.0,0.3333333333333333,2,High
320,9,33.55555555555556,2.5555555555555554,161.33333333333334,116.36150566231085,3.0,0.3333333333333333,2,High
321,1,32.0,2.0,185.0,0.0,0.0,0.0,1,Low
322,3,23.0,1.3333333333333333,1458.6666666666667,1648.0695778192537,0.0,0.0,1,Low
323,9,924.0,2.6666666666666665,612.4444444444445,693.1076956561496,0.0,0.0,1,Low
324,12,53.333333333333336,3.8333333333333335,963.6666666666666,1320.8297208630458,1.0,0.08333333333333333,1,Low
325,4,106.75,3.0,1050.0,1594.4909323459112,2.0,0.5,2,High
326,6,1466.6666666666667,18.0,952.1666666666666,1023.3903295745308,0.0,0.0,1,Low
327,2,1840.5,3.0,1318.0,569.9280656363574,0.0,0.0,1,Low
328,101,113.66336633663366,9.366336633663366,1182.019801980198,1756.216079986731,10.0,0.09900990099009901,2,Mid
329,57,31776.59649122807,7.508771929824562,1460.701754385965,1737.60709808584,3.0,0.05263157894736842,3,Low
330,73,400.26027397260276,7.602739726027397,968.082191780822,1488.2518338401142,6.0,0.0821917808219178,3,Low
331,347,87.06628242074927,3.5187319884726227,987.1325648414986,1763.15531489903,65.0,0.1873198847262248,14,Mid
332,72,10202.347222222223,21.333333333333332,1360.0972222222222,2036.4101883469953,19.0,0.2638888888888889,7,Mid
333,198,369.82828282828285,6.5606060606060606,511.3131313131313,1106.5685575313662,99.0,0.5,19,High
335,3,51.333333333333336,2.0,630.0,751.7206928108338,0.0,0.0,1,Low
336,97,361.9381443298969,0.9896907216494846,66.55670103092784,145.9812323177313,78.0,0.8041237113402062,4,High
337,36,122.05555555555556,0.6666666666666666,114.58333333333333,226.69997479362138,24.0,0.6666666666666666,5,High
338,434,401.7442396313364,14.711981566820276,226.8963133640553,1058.9394323217305,352.0,0.8110599078341014,9,High
339,82,2880.9756097560976,7.951219512195122,1372.4512195121952,1641.451534333681,3.0,0.036585365853658534,2,Low
340,19,10015.315789473685,16.42105263157895,1500.3157894736842,1760.3070455851848,1.0,0.05263157894736842,1,Low
341,34,749.7941176470588,5.794117647058823,686.2941176470588,1151.597507797038,4.0,0.11764705882352941,3,Mid
342,247,94.61943319838056,0.9676113360323887,555.1943319838057,1280.2114514624325,97.0,0.39271255060728744,7,High
343,22,939.2727272727273,4.090909090909091,1537.409090909091,2381.3230748010837,2.0,0.09090909090909091,2,Low
344,17,5660.35294117647,8.470588235294118,914.2941176470588,2117.8842262003454,5.0,0.29411764705882354,3,Mid
345,54,6899.833333333333,29.425925925925927,1349.5740740740741,2130.8517970994503,15.0,0.2777777777777778,4,Mid
346,12,74.5,22.666666666666668,759.3333333333334,1704.9696522670176,3.0,0.25,3,Mid
347,20,537.6,2.5,781.7,635.8452393633632,1.0,0.05,1,Low
348,87,2106.8505747126437,15.39080459770115,1101.2413793103449,1526.9344419115544,8.0,0.09195402298850575,2,Low
349,130,812.9769230769231,3.1923076923076925,347.2769230769231,714.0546524952758,44.0,0.3384615384615385,14,High
350,2,53.0,2.0,287.0,388.90872965260115,1.0,0.5,4,High
351,1,107.0,2.0,120.0,0.0,0.0,0.0,1,Low
352,1,106.0,4.0,2.0,0.0,1.0,1.0,2,High
353,1,106.0,2.0,141.0,0.0,0.0,0.0,2,Low
354,19,88.10526315789474,4.0,359.0,353.4495092025954,2.0,0.10526315789473684,2,Mid
355,1,106.0,2.0,185.0,0.0,0.0,0.0,4,Low
356,6,106.83333333333333,2.6666666666666665,315.5,372.03265985663137,2.0,0.3333333333333333,4,High
357,1,106.0,4.0,23.0,0.0,1.0,1.0,4,High
358,1,106.0,4.0,76.0,0.0,0.0,0.0,1,Low
359,1,106.0,4.0,141.0,0.0,0.0,0.0,2,Low
360,1,105.0,4.0,11.0,0.0,1.0,1.0,2,High
361,187,1554.5989304812833,10.192513368983958,1602.7005347593583,2725.7795661373207,20.0,0.10695187165775401,4,Mid
362,21,12515.047619047618,5.190476190476191,576.6190476190476,1282.4614799747583,4.0,0.19047619047619047,1,Mid
363,8,4990.875,16.125,552.625,684.0382064308563,2.0,0.25,1,Mid
364,79,15508.050632911392,14.0,1131.987341772152,1556.4181800273882,15.0,0.189873417721519,4,Mid
365,73,1273.2328767123288,9.342465753424657,1042.6164383561643,1485.0162609485403,6.0,0.0821917808219178,2,Low
366,123,139.15447154471545,7.845528455284553,564.4552845528456,1796.5548188815264,59.0,0.4796747967479675,9,High
367,39,98.56410256410257,3.6923076923076925,399.46153846153845,551.4321949134312,6.0,0.15384615384615385,3,Mid
368,64,86.015625,4.9375,1256.78125,2773.0326672455753,11.0,0.171875,3,Mid
369,2,146.5,1.0,54.5,10.606601717798213,1.0,0.5,1,High
370,64,1919.578125,6.890625,1708.03125,3045.40994695947,9.0,0.140625,2,Mid
371,140,209.82142857142858,18.07857142857143,246.12857142857143,878.4920110998673,109.0,0.7785714285714286,8,High
372,7,57.0,4.0,702.7142857142857,1694.149611091625,4.0,0.5714285714285714,2,High
373,7,95.85714285714286,36.57142857142857,1916.7142857142858,2355.882404697209,0.0,0.0,1,Low
374,2,55.0,1.0,197.5,255.26554800834364,1.0,0.5,1,High
375,20,12199.05,14.8,1101.7,2144.9445606870713,2.0,0.1,1,Mid
376,1,44.0,4.0,4606.0,0.0,0.0,0.0,1,Low
377,1,35.0,2.0,1853.0,0.0,0.0,0.0,1,Low
378,19,1587.0,31.57894736842105,1452.0526315789473,3595.3115994411423,7.0,0.3684210526315789,3,High
379,95,15273.347368421053,6.368421052631579,1013.7263157894737,2776.6027131060314,13.0,0.1368421052631579,2,Mid
380,3,36.0,2.0,660.0,452.2819916821805,0.0,0.0,1,Low
381,84,396.7857142857143,24.476190476190474,957.1785714285714,1765.680831592549,2.0,0.023809523809523808,4,Low
382,2,164.5,2.5,2680.0,2824.1844840590707,0.0,0.0,1,Low
383,35,67.77142857142857,1.6285714285714286,1537.8,2886.955722067187,2.0,0.05714285714285714,2,Low
384,16,1736.375,8.75,304.4375,675.6716134089597,8.0,0.5,3,High
385,5,27.0,4.8,2614.4,3602.614994694826,0.0,0.0,1,Low
386,2,3233.5,4.0,2873.5,422.14274836836887,0.0,0.0,1,Low
387,2,3698.0,32.0,1497.0,1904.945668516559,0.0,0.0,1,Low
388,45,20268.0,29.866666666666667,859.8444444444444,1073.1008161473746,8.0,0.17777777777777778,2,Mid
389,55,31597.29090909091,3.2,478.90909090909093,927.8583918282981,18.0,0.32727272727272727,4,High
390,33,1530.2727272727273,12.878787878787879,1629.5757575757575,2540.726963271327,0.0,0.0,1,Low
391,6,10872.0,4.166666666666667,817.5,451.4305040645791,0.0,0.0,1,Low
392,76,11799.184210526315,9.223684210526315,1788.0526315789473,2336.424915091356,6.0,0.07894736842105263,3,Low
393,4,2375.5,10.0,844.0,443.0312253856004,0.0,0.0,1,Low
394,50,1489.06,10.88,1711.24,1968.8767393348617,2.0,0.04,2,Low
395,12,63.25,21.666666666666668,2615.25,2661.972615288417,1.0,0.08333333333333333,1,Low
396,230,3873.595652173913,14.617391304347827,1277.6304347826087,2267.926394132024,69.0,0.3,4,Mid
397,41,73.21951219512195,2.682926829268293,538.8536585365854,1148.948444469455,8.0,0.1951219512195122,3,Mid
398,2,73.5,2.0,315.5,127.9863273947651,0.0,0.0,2,Low
399,4,71.5,3.5,1602.0,1337.8507639743182,0.0,0.0,1,Low
400,27,950.1851851851852,1.8518518518518519,772.0370370370371,1555.4271854846593,3.0,0.1111111111111111,2,Mid
401,51,22444.960784313724,2.5294117647058822,1085.6078431372548,1300.3116253949495,9.0,0.17647058823529413,2,Mid
402,27,23068.037037037036,23.88888888888889,1759.037037037037,2826.3461255926213,1.0,0.037037037037037035,2,Low
403,2,57.0,4.0,309.0,214.96046148071045,0.0,0.0,1,Low
404,3,3792.3333333333335,33.333333333333336,1178.0,1076.9085383634026,1.0,0.3333333333333333,1,High
405,144,321.02777777777777,11.902777777777779,148.65972222222223,757.1053096068521,129.0,0.8958333333333334,13,High
406,37,192.72972972972974,4.054054054054054,1325.6756756756756,2429.9854486767567,7.0,0.1891891891891892,2,Mid
407,42,209.0952380952381,12.619047619047619,774.2857142857143,786.4298236942815,8.0,0.19047619047619047,3,Mid
408,10,5434.8,12.0,1328.3,1420.5685911712333,2.0,0.2,2,Mid
409,8,160.625,4.125,1647.0,3415.9289888905564,1.0,0.125,1,Mid
410,23,2057.8695652173915,4.3478260869565215,1554.0,1814.2189654353892,0.0,0.0,1,Low
411,35,112.37142857142857,3.8857142857142857,418.7142857142857,591.2334848547106,4.0,0.11428571428571428,2,Mid
412,37,1937.4864864864865,4.864864864864865,1217.972972972973,1302.3344954880595,1.0,0.02702702702702703,2,Low
413,12,17342.583333333332,16.0,744.5,1008.1244061036407,1.0,0.08333333333333333,2,Low
414,7,279.57142857142856,5.285714285714286,1434.142857142857,1326.3819747181212,2.0,0.2857142857142857,2,Mid
415,5,1508.8,7.4,1234.0,1446.7247492180397,1.0,0.2,1,Mid
416,3,54.333333333333336,1.0,5113.333333333333,5342.814832401862,0.0,0.0,1,Low
417,10,45455.3,2.0,784.1,940.8233332801884,0.0,0.0,1,Low
418,14,127.5,4.0,881.5714285714286,1398.068211953453,0.0,0.0,1,Low
419,18,3912.5,2.0,2771.6666666666665,3065.6637895549197,0.0,0.0,1,Low
420,7,3569.8571428571427,1.0,514.4285714285714,499.84226083264076,0.0,0.0,1,Low
421,5,24.0,1.0,5793.0,3542.509068442874,0.0,0.0,1,Low
422,17,3652.294117647059,5.588235294117647,2158.5882352941176,4351.224354403361,1.0,0.058823529411764705,2,Low
423,2,110.5,64.0,1669.0,388.90872965260115,0.0,0.0,1,Low
424,3,1400.0,1.0,156.0,170.53738593047566,1.0,0.3333333333333333,2,High
425,2,587.0,4.0,3264.5,3274.6115036749015,0.0,0.0,1,Low
426,1,1206.0,32.0,1626.0,0.0,0.0,0.0,1,Low
427,15,7637.333333333333,28.266666666666666,772.6666666666666,988.9895035313763,5.0,0.3333333333333333,2,High
428,1,38.0,8.0,4327.0,0.0,0.0,0.0,1,Low
429,1248,138.4334935897436,8.54647435897436,124.61939102564102,707.1979372016772,1086.0,0.8701923076923077,39,High
430,3,132.33333333333334,9.0,737.0,873.1099587108143,0.0,0.0,1,Low
431,3,34.0,3.3333333333333335,1205.3333333333333,1609.9379905242727,1.0,0.3333333333333333,2,High
432,11,321.09090909090907,12.818181818181818,819.1818181818181,862.037797104259,1.0,0.09090909090909091,1,Low
433,33,32.666666666666664,1.7878787878787878,358.969696969697,444.8532401849292,5.0,0.15151515151515152,3,Mid
434,5,4268.0,4.8,1089.4,1054.46540957966,1.0,0.2,1,Mid
435,155,934.3225806451613,0.567741935483871,112.89032258064516,344.8060920858355,121.0,0.7806451612903226,20,High
436,3,8662.666666666666,6.666666666666667,188.0,157.99050604387594,1.0,0.3333333333333333,1,High
437,38,4428.763157894737,5.368421052631579,1621.9736842105262,2751.103626083708,1.0,0.02631578947368421,2,Low
